Frequency Set (GHz)	THz Photocurrent (nA)	Delay Length (mm)	Frequency Act (GHz)	(Frequency corr. smooth (GHz))	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Offset Fit	Amplitude FFT	Phase FFT	Frequency FFT	Offset FFT	Timestamp (s)
834.600	0.034	0.000	834.233	834.173	3.363	3.806	5.679	0.021	0.000	4.031	5.679	1027.729	1740150617.152
834.800	0.025	0.000	834.430	834.371	4.327	4.789	5.681	-0.520	0.000	5.020	5.681	440411.503	1740150617.478
835.000	0.042	0.000	834.626	834.572	3.391	5.872	5.682	0.130	0.000	6.111	5.682	74965.536	1740150617.780
835.200	0.020	0.000	834.826	834.768	3.099	0.217	5.683	-0.072	0.000	0.485	5.683	13.020	1740150618.097
835.400	0.006	0.000	835.038	834.973	3.768	1.181	5.685	0.370	0.000	1.453	5.685	289225.912	1740150618.404
835.600	0.075	0.000	835.210	835.163	2.844	2.072	5.686	0.474	0.000	1.815	5.686	317817.866	1740150618.699
835.800	-0.029	0.000	835.412	835.356	3.057	2.637	5.687	0.306	0.000	2.918	5.687	81565.274	1740150619.000
836.000	-0.023	0.000	835.621	835.558	3.607	3.621	5.689	-0.111	0.000	3.892	5.689	24332.463	1740150619.319
836.200	0.033	0.000	835.827	835.766	3.067	4.370	5.690	-0.226	0.000	4.658	5.690	65353.672	1740150619.619
836.400	-0.038	0.000	836.037	835.973	3.993	5.253	5.691	-0.006	0.000	5.534	5.691	4420.985	1740150619.940
836.600	-0.003	0.000	836.239	836.175	3.823	0.143	5.693	0.642	0.000	0.486	5.693	705687.823	1740150620.299
836.800	0.045	0.000	836.418	836.375	3.520	0.783	5.694	0.088	0.000	1.141	5.694	21409.981	1740150620.574
837.000	-0.018	0.000	836.621	836.563	4.804	1.633	5.696	1.113	0.000	1.354	5.696	2949525.377	1740150620.896
837.200	-0.004	0.000	836.818	836.765	4.188	2.887	5.697	1.053	0.000	3.274	5.697	2608305.972	1740150621.188
837.400	-0.007	0.000	837.035	836.972	3.433	3.537	5.698	-0.165	0.000	3.918	5.698	26165.531	1740150621.514
837.600	0.046	0.000	837.229	837.169	4.453	4.559	5.700	-0.465	0.000	4.967	5.700	306226.508	1740150621.828
837.800	-0.046	0.000	837.423	837.368	3.558	5.540	5.701	-1.072	0.000	5.943	5.701	2700243.405	1740150622.136
838.000	-0.007	0.000	837.627	837.569	3.615	6.195	5.702	0.372	0.000	0.331	5.702	374222.702	1740150622.460
838.200	-0.017	0.000	837.821	837.770	3.804	1.019	5.704	-0.093	0.000	1.468	5.704	8.172	1740150622.739
838.400	-0.040	0.000	838.044	837.971	2.902	1.776	5.705	-0.052	0.000	1.546	5.705	26199.996	1740150623.074
838.600	0.003	0.000	838.225	838.171	3.631	2.506	5.706	0.444	0.000	2.912	5.706	485726.003	1740150623.380
838.800	0.002	0.000	838.427	838.367	3.281	3.598	5.708	0.187	0.000	4.126	5.708	68314.384	1740150623.699
839.000	-0.035	0.000	838.630	838.571	2.758	4.166	5.709	-0.246	0.000	4.626	5.709	159066.826	1740150624.014
839.200	-0.027	0.000	838.828	838.771	3.780	5.079	5.711	0.060	0.000	5.585	5.711	13156.165	1740150624.315
839.400	-0.041	0.000	839.037	838.979	3.352	6.181	5.712	-0.304	0.000	0.428	5.712	284914.672	1740150624.629
839.600	0.031	0.000	839.231	839.167	3.016	0.372	5.713	-0.289	0.000	0.969	5.713	203672.426	1740150624.946
839.800	0.012	0.000	839.426	839.368	4.132	1.420	5.715	0.343	0.000	1.210	5.715	260202.458	1740150625.265
840.000	0.002	0.000	839.625	839.568	2.922	2.454	5.716	0.672	0.000	3.061	5.716	988668.831	1740150625.548
840.200	-0.013	0.000	839.827	839.764	3.596	3.026	5.717	-0.217	0.000	3.697	5.717	121221.990	1740150625.866
840.400	-0.037	0.000	840.049	839.974	3.875	4.218	5.719	0.388	0.000	4.874	5.719	377126.949	1740150626.197
840.600	0.007	0.000	840.231	840.172	2.718	4.869	5.720	0.002	0.000	5.327	5.720	76.537	1740150626.515
840.800	-0.005	0.000	840.430	840.374	4.064	5.624	5.721	-0.629	0.000	0.071	5.721	572457.599	1740150626.814
841.000	-0.038	0.000	840.632	840.568	3.876	0.570	5.723	-0.169	0.000	0.345	5.723	20610.734	1740150627.121
841.200	-0.061	0.000	840.835	840.772	2.936	1.102	5.724	0.045	0.000	0.916	5.724	6255.843	1740150627.439
841.400	0.026	0.000	841.041	840.978	4.328	2.074	5.725	-0.257	0.000	1.904	5.725	190648.827	1740150627.755
841.600	-0.018	0.000	841.231	841.170	3.680	3.212	5.727	0.117	0.000	3.990	5.727	2942.334	1740150628.078
841.800	0.035	0.000	841.427	841.370	3.441	3.670	5.728	0.234	0.000	4.502	5.728	130722.930	1740150628.386
842.000	-0.031	0.000	841.625	841.567	4.625	4.756	5.730	-0.405	0.000	5.594	5.730	322509.901	1740150628.680
842.200	-0.022	0.000	841.829	841.769	2.986	5.894	5.731	0.316	0.000	0.431	5.731	289027.044	1740150629.010
842.400	0.065	0.000	842.031	841.975	3.726	0.065	5.732	-0.605	0.000	6.210	5.732	678294.693	1740150629.315
842.600	0.029	0.000	842.223	842.163	4.310	1.300	5.734	0.128	0.000	1.149	5.734	6357.285	1740150629.646
842.800	0.023	0.000	842.421	842.368	2.301	2.107	5.735	0.570	0.000	1.940	5.735	771633.756	1740150629.937
843.000	-0.070	0.000	842.620	842.564	3.789	2.600	5.736	0.437	0.000	3.545	5.736	178330.399	1740150630.230
843.200	-0.036	0.000	842.837	842.773	3.793	4.048	5.738	-0.094	0.000	4.994	5.738	33073.555	1740150630.564
843.400	-0.022	0.000	843.047	842.983	2.234	4.452	5.739	-0.303	0.000	5.445	5.739	154184.379	1740150630.889
843.600	-0.038	0.000	843.228	843.173	3.744	5.311	5.740	-0.507	0.000	0.047	5.740	393472.570	1740150631.195
843.800	-0.055	0.000	843.385	843.348	3.297	0.208	5.742	0.276	0.000	0.071	5.742	223155.589	1740150631.432
844.000	0.027	0.000	843.565	843.516	2.205	0.376	5.743	0.096	0.000	0.266	5.743	73.979	1740150631.704
844.200	0.078	0.000	843.781	843.721	3.801	1.282	5.745	0.734	0.000	1.159	5.745	831199.398	1740150632.002
844.400	0.040	0.000	844.001	843.938	2.996	2.525	5.746	-0.177	0.000	3.685	5.746	96991.131	1740150632.310
844.600	0.032	0.000	844.224	844.157	3.799	3.085	5.747	-0.124	0.000	4.198	5.747	90389.066	1740150632.635
844.800	0.008	0.000	844.455	844.382	4.580	4.467	5.749	-1.449	0.000	5.634	5.749	4443638.667	1740150632.974
845.000	0.071	0.000	844.637	844.581	2.850	5.255	5.750	-0.494	0.000	0.147	5.750	560237.651	1740150633.297
845.200	-0.003	0.000	844.831	844.778	4.249	5.926	5.751	0.612	0.000	5.796	5.751	1122248.682	1740150633.600
845.400	0.009	0.000	845.031	844.974	4.355	0.957	5.753	-0.190	0.000	0.875	5.753	91551.544	1740150633.929
845.600	-0.001	0.000	845.224	845.173	3.036	1.561	5.754	0.666	0.000	1.513	5.754	672002.189	1740150634.216
845.800	-0.024	0.000	845.439	845.372	4.260	2.488	5.755	0.596	0.000	3.705	5.755	692381.858	1740150634.544
846.000	-0.033	0.000	845.633	845.572	3.687	3.709	5.757	-0.012	0.000	4.928	5.757	1205.620	1740150634.874
846.200	0.022	0.000	845.826	845.772	2.898	4.300	5.758	0.169	0.000	5.509	5.758	25392.456	1740150635.176
846.400	0.033	0.000	846.017	845.964	3.604	5.152	5.760	-0.677	0.000	0.114	5.760	671041.812	1740150635.458
846.600	-0.071	0.000	846.212	846.159	2.615	6.272	5.761	0.353	0.000	6.202	5.761	257838.434	1740150635.764
846.800	0.011	0.000	846.406	846.350	2.627	0.200	5.762	-0.243	0.000	0.075	5.762	195670.993	1740150636.060
847.000	-0.035	0.000	846.572	846.531	3.768	1.100	5.764	0.418	0.000	1.085	5.764	287051.396	1740150636.297
847.200	-0.031	0.000	846.753	846.702	2.771	2.283	5.765	-0.502	0.000	3.658	5.765	456909.616	1740150636.580
847.400	-0.076	0.000	846.982	846.921	3.006	2.709	5.766	0.710	0.000	4.047	5.766	854944.088	1740150636.880
847.600	-0.091	0.000	847.200	847.139	3.813	3.906	5.768	0.485	0.000	5.309	5.768	305550.663	1740150637.181
847.800	0.067	0.000	847.426	847.354	2.433	4.801	5.769	-0.239	0.000	6.169	5.769	30228.444	1740150637.509
